time,open,high,low,close
1776047820,6802.5,6803,6802.25,6802.75
1776047880,6802.5,6802.75,6802.25,6802.5
1776047940,6802.5,6803.25,6802.25,6803
1776048000,6803,6803.5,6802.75,6803
1776048060,6803.25,6803.5,6802.75,6802.75
1776048120,6803,6803.5,6802.75,6803.25
1776048180,6803.25,6803.75,6803,6803.75
1776048240,6803.5,6804,6803.25,6803.5
1776048300,6803.5,6805.25,6803.25,6804.5
1776048360,6804.75,6804.75,6803.75,6804
1776048420,6804,6804.25,6803,6803
1776048480,6803,6804,6802.5,6803.75
1776048540,6803.75,6803.75,6802.5,6802.5
1776048600,6802.5,6803,6802.25,6803
1776048660,6802.75,6803,6802.5,6802.75
1776048720,6802.75,6803.5,6802.5,6803.5
1776048780,6803.5,6803.75,6803.25,6803.5
1776048840,6803.5,6803.75,6803.25,6803.75
1776048900,6803.75,6804.75,6803.75,6804.75
1776048960,6804.75,6805,6804.25,6805
1776049020,6804.75,6805.75,6804.5,6805.25
1776049080,6805.25,6806.25,6805.25,6806
1776049140,6805.75,6805.75,6805.25,6805.25
1776049200,6805.75,6807,6805.75,6806
1776049260,6806,6806,6804.75,6805.5
1776049320,6805.25,6805.75,6805,6805.5
1776049380,6805.75,6806.25,6805.5,6805.5
1776049440,6805.5,6805.5,6804.5,6804.75
1776049500,6804.75,6805,6804.25,6804.75
1776049560,6804.75,6804.75,6802.75,6803.5
1776049620,6803.5,6803.75,6802.75,6803.5
1776049680,6803.5,6804.25,6803.25,6803.75
1776049740,6803.5,6803.75,6802.75,6803
1776049800,6803,6803.25,6802.25,6802.75
1776049860,6802.75,6803.5,6801.5,6802
1776049920,6802,6802.75,6802,6802.5
1776049980,6802.25,6802.75,6801.75,6802.5
1776050040,6802.25,6802.75,6802,6802
1776050100,6801.75,6802.5,6801.5,6802
1776050160,6802.25,6802.25,6801.5,6802
1776050220,6802,6803.25,6801.75,6802.5
1776050280,6802.5,6803.25,6802.5,6803
1776050340,6803.25,6803.25,6802.5,6802.5
1776050400,6802.25,6802.75,6802.25,6802.25
1776050460,6802.25,6803,6802,6803
1776050520,6802.75,6804.25,6802.75,6803.5
1776050580,6803.75,6804.25,6803.25,6803.5
1776050640,6803.75,6803.75,6803.25,6803.5
1776050700,6803.5,6804.25,6803,6803.75
1776050760,6804,6805.25,6804,6805
1776050820,6805.25,6805.25,6804.5,6805
1776050880,6804.75,6805.25,6804.5,6804.75
1776050940,6804.75,6804.75,6804.25,6804.5
1776051000,6804.25,6804.5,6803.5,6803.5
1776051060,6803.75,6804.5,6803.75,6804.25
1776051120,6804,6804,6803,6803
1776051180,6803.25,6803.5,6802.75,6803
1776051240,6803,6803.5,6803,6803
1776051300,6803.25,6803.75,6802.75,6803
1776051360,6802.75,6803,6801.5,6801.5
1776051420,6801.75,6802.75,6801.5,6801.75
1776051480,6802,6802.25,6801.5,6801.75
1776051540,6802,6802,6801.5,6801.5
1776051600,6801.75,6802.5,6801.5,6802.25
1776051660,6802.25,6803,6802,6802.75
1776051720,6803,6803.5,6803,6803.25
1776051780,6803.25,6804,6803.25,6804
1776051840,6804,6804.25,6803.25,6803.5
1776051900,6803.5,6803.75,6802.75,6802.75
1776051960,6803,6803,6801.5,6801.75
1776052020,6802,6802.25,6801.5,6802
1776052080,6802.25,6802.25,6801.5,6801.75
1776052140,6802,6802.5,6801.75,6802.5
1776052200,6802.5,6802.5,6801.25,6801.5
1776052260,6801.5,6802.25,6801,6801
1776052320,6801.25,6801.75,6801,6801.5
1776052380,6801.75,6801.75,6801.25,6801.5
1776052440,6801.25,6801.75,6801,6801.25
1776052500,6801.25,6801.5,6801,6801.5
1776052560,6801.25,6801.5,6801.25,6801.5
1776052620,6801.75,6802,6801.5,6802
1776052680,6801.75,6802.25,6801.5,6802
1776052740,6802,6802,6801.25,6801.75
1776052800,6801.5,6801.75,6801.25,6801.25
1776052860,6801.5,6801.5,6800.25,6800.25
1776052920,6800.25,6801,6799.5,6800.5
1776052980,6800.75,6801,6800.25,6800.5
1776053040,6800.5,6801.25,6799.5,6801
1776053100,6801,6801,6800.5,6800.75
1776053160,6800.5,6801,6800.25,6800.25
1776053220,6800.5,6800.75,6800,6800.5
1776053280,6800,6801.25,6800,6801
1776053340,6801,6802,6801,6801.25
1776053400,6801.75,6802,6800.75,6801.5
1776053460,6801.25,6801.75,6801,6801.75
1776053520,6801.75,6802,6801.25,6802
1776053580,6802,6803,6801.75,6802.75
1776053640,6802.5,6802.75,6802,6802.25
1776053700,6802.5,6802.5,6802,6802.5
1776053760,6802.25,6803.25,6802,6803.25
1776053820,6803.5,6803.75,6802.75,6803.25
1776053880,6803.5,6804,6803,6803.75
1776053940,6803.75,6804.75,6803.25,6804.5
1776054000,6804.5,6804.75,6803.75,6803.75
1776054060,6804,6804,6802,6802.5
1776054120,6802.75,6803.5,6802.75,6802.75
1776054180,6802.75,6803.5,6802.75,6803.25
1776054240,6803.25,6803.5,6803,6803.25
1776054300,6803.25,6804.5,6803.25,6804.25
1776054360,6804.25,6804.75,6804,6804.5
1776054420,6804.5,6804.75,6804,6804.75
1776054480,6804.5,6805.5,6804.25,6805
1776054540,6804.75,6805.25,6804.5,6804.5
1776054600,6804.75,6805,6804.5,6804.75
1776054660,6805,6805.5,6805,6805.25
1776054720,6805,6805.25,6804.5,6804.5
1776054780,6804.25,6804.75,6804.25,6804.25
1776054840,6804.25,6805,6804,6804.75
1776054900,6805,6805,6804.5,6804.75
1776054960,6804.5,6804.75,6804.25,6804.25
1776055020,6804.25,6804.5,6804,6804.25
1776055080,6804.25,6804.5,6804,6804
1776055140,6804,6804.25,6803.5,6803.75
1776055200,6804,6804.75,6804,6804.5
1776055260,6805,6805.25,6804.75,6804.75
1776055320,6805.25,6805.75,6805.25,6805.5
1776055380,6805.5,6805.5,6803.75,6804.25
1776055440,6804.25,6805.25,6804,6804.25
1776055500,6804.25,6804.5,6803.5,6803.75
1776055560,6804,6804.25,6803.75,6804
1776055620,6804.25,6804.5,6803.75,6803.75
1776055680,6803.75,6804,6803.75,6804
1776055740,6804,6805,6803.5,6804.75
1776055800,6804.75,6805,6804.25,6804.75
1776055860,6804.5,6804.5,6804.25,6804.5
1776055920,6804.5,6805,6804.5,6804.75
1776055980,6804.75,6805.75,6804.5,6805.25
1776056040,6805.5,6808.75,6805.5,6807.75
1776056100,6807.75,6810.75,6807.75,6810
1776056160,6810,6810.25,6808.75,6809.25
1776056220,6809.25,6809.5,6808.75,6809
1776056280,6808.75,6808.75,6808.25,6808.25
1776056340,6808.25,6808.25,6807.25,6807.5
1776056400,6807.5,6808.25,6806.5,6806.75
1776056460,6806.5,6808,6806.25,6807.75
1776056520,6807.5,6808.25,6807.5,6808
1776056580,6807.75,6808.25,6807.5,6807.5
1776056640,6807.5,6808.25,6807.25,6807.5
1776056700,6807.5,6808.25,6807.5,6807.75
1776056760,6807.75,6808.5,6807.75,6808
1776056820,6807.75,6808,6807,6807.75
1776056880,6807.5,6808,6807,6807
1776056940,6807,6807.25,6806,6806
1776057000,6806,6807,6806,6806.25
1776057060,6806.5,6806.5,6804.75,6805.25
1776057120,6805,6805.75,6805,6805.25
1776057180,6805.25,6805.75,6805,6805.75
1776057240,6805.5,6806,6805.5,6805.5
1776057300,6805.75,6806.75,6805.75,6806
1776057360,6805.75,6805.75,6805,6805.5
1776057420,6805,6805.25,6803.5,6804.75
1776057480,6805,6805.25,6804.75,6805
1776057540,6804.75,6805,6804.25,6804.5
1776057600,6804.75,6805.75,6804.5,6805.75
1776057660,6805.75,6806.75,6805.5,6806.75
1776057720,6806.5,6809,6806.25,6809
1776057780,6809.25,6809.75,6808,6808.75
1776057840,6808.25,6809,6808.25,6808.25
1776057900,6808.5,6809,6808.25,6808.25
1776057960,6808.25,6808.25,6807.5,6808.25
1776058020,6808.25,6808.75,6808.25,6808.5
1776058080,6808.25,6808.75,6807.5,6808.25
1776058140,6808,6808,6807.25,6807.75
1776058200,6807.75,6807.75,6806.5,6806.5
1776058260,6807,6807,6806.25,6806.5
1776058320,6806.25,6806.75,6806,6806.75
1776058380,6806.75,6807,6806.5,6806.75
1776058440,6806.75,6807.5,6805,6807
1776058500,6807,6808,6807,6807.5
1776058560,6807.25,6807.25,6805.5,6807
1776058620,6807,6807.25,6806.5,6807
1776058680,6806.75,6807,6806.25,6806.5
1776058740,6807,6807.5,6806,6806.5
1776058800,6806.25,6806.25,6805.75,6805.75
1776058860,6806,6806,6805.25,6805.5
1776058920,6806,6807,6806,6807
1776058980,6806.5,6807,6806,6806
1776059040,6806,6806.5,6805.5,6806.25
1776059100,6806.5,6807.75,6806.5,6807.5
1776059160,6807.5,6808.5,6807.25,6808
1776059220,6808,6808,6807.25,6807.5
1776059280,6807.25,6807.75,6807.25,6807.25
1776059340,6807.25,6807.5,6806.75,6807.25
1776059400,6807.25,6807.5,6806.75,6807
1776059460,6807,6807.5,6806.75,6807
1776059520,6806.75,6806.75,6806.25,6806.75
1776059580,6806.5,6807,6806.5,6806.75
1776059640,6806.75,6807.25,6806.75,6807
1776059700,6807,6807.25,6806.75,6806.75
1776059760,6807.25,6809.75,6807.25,6809
1776059820,6809,6809,6808,6808.25
1776059880,6808,6808.5,6808,6808.25
1776059940,6808,6808.5,6807.75,6808.5
1776060000,6808.5,6811,6808.5,6811
1776060060,6810.75,6811,6808.75,6810.75
1776060120,6811,6812.25,6810.5,6810.5
1776060180,6810.75,6811.25,6810,6810.5
1776060240,6810.5,6811.5,6810,6810.75
1776060300,6810.75,6811.5,6810.25,6810.25
1776060360,6810.5,6810.5,6808.75,6809.5
1776060420,6809.25,6810.25,6809.25,6809.75
1776060480,6809.75,6811.75,6809.5,6810.25
1776060540,6810.5,6811,6810.25,6810.5
1776060600,6810.75,6811.25,6810.25,6810.5
1776060660,6810.5,6810.75,6809.5,6810.75
1776060720,6810.5,6812,6810.5,6811.5
1776060780,6811.75,6811.75,6810.25,6810.25
1776060840,6810.25,6811,6810,6810.75
1776060900,6810.75,6812,6810.75,6811.75
1776060960,6811.75,6812.5,6811.5,6812.25
1776061020,6811.75,6814.75,6811.75,6813.25
1776061080,6813,6813.5,6812.5,6813.25
1776061140,6813.25,6814.25,6813.25,6813.5
1776061200,6813.25,6814.25,6812.5,6814
1776061260,6814,6816,6814,6815
1776061320,6814.5,6815.5,6814.5,6815
1776061380,6814.75,6815.5,6814.5,6815.5
1776061440,6815.5,6816.5,6815,6816
1776061500,6815.75,6817,6815.5,6816.5
1776061560,6816.25,6816.25,6814.75,6815
1776061620,6814.75,6815.75,6814.5,6815.5
1776061680,6815.75,6815.75,6814.75,6815.25
1776061740,6815,6815,6814.25,6814.75
1776061800,6815,6815.75,6814.25,6815.5
1776061860,6815.5,6815.5,6812.5,6812.75
1776061920,6813,6813.5,6812.75,6812.75
1776061980,6813,6813.25,6812.5,6813
1776062040,6812.75,6813,6812.5,6813
1776062100,6813.25,6814,6813,6813.25
1776062160,6813,6814.25,6812.25,6812.25
1776062220,6812.5,6813,6812,6813
1776062280,6812.5,6813,6812,6812.5
1776062340,6812.5,6813.75,6812.5,6813.5
1776062400,6813.5,6814.25,6813.25,6814
1776062460,6814,6814,6813.25,6813.5
1776062520,6813.25,6813.75,6812.75,6812.75
1776062580,6813,6813.5,6812.5,6812.5
1776062640,6812.5,6813,6812.25,6812.75
1776062700,6812.5,6813,6812.25,6812.75
1776062760,6812.5,6813.75,6812.5,6813.75
1776062820,6813.75,6814.25,6813.25,6813.75
1776062880,6813.5,6813.75,6812.5,6812.75
1776062940,6812.75,6813,6812,6812.25
1776063000,6812.5,6812.75,6812,6812
1776063060,6812,6813,6812,6812.25
1776063120,6812.5,6813.25,6812.5,6812.75
1776063180,6812.75,6813,6812.5,6813
1776063240,6812.75,6813.5,6812.75,6813.5
1776063300,6813.25,6814,6813.25,6813.25
1776063360,6813.5,6814,6813,6814
1776063420,6813.75,6814,6813.25,6813.5
1776063480,6813.75,6814.5,6813.5,6814.25
1776063540,6814.5,6814.5,6813.75,6814.5
1776063600,6814.5,6816.5,6814.5,6816.25
1776063660,6816.5,6817,6815.75,6816.75
1776063720,6817,6817,6815.75,6817
1776063780,6816.75,6817,6815,6815.75
1776063840,6815.75,6816.75,6815.25,6816.5
1776063900,6816.5,6817,6816,6816.25
1776063960,6816.5,6816.5,6814.75,6815.5
1776064020,6815.5,6815.5,6814.25,6814.75
1776064080,6814.75,6815.75,6814.75,6815.5
1776064140,6815.5,6815.5,6814.25,6814.75
1776064200,6814.75,6816,6814.5,6815
1776064260,6814.75,6815.5,6814.25,6815.5
1776064320,6815.25,6815.75,6814.5,6815
1776064380,6815.25,6815.25,6814.5,6815.25
1776064440,6815,6815.75,6815,6815
1776064500,6815,6815,6814,6815
1776064560,6814.75,6815.25,6814.5,6814.5
1776064620,6814.5,6815,6814.5,6814.75
1776064680,6815,6816.5,6815,6816.5
1776064740,6816.25,6817.75,6816.25,6817.25
1776064800,6817.5,6817.5,6815.5,6816
1776064860,6816,6816.25,6815.5,6815.5
1776064920,6816,6816.25,6814,6814.25
1776064980,6814.25,6814.75,6814,6814
1776065040,6813.75,6814,6810.75,6812
1776065100,6812.25,6812.5,6811,6812
1776065160,6811.5,6812.25,6810.25,6811
1776065220,6811,6814.25,6810.75,6814
1776065280,6813.75,6815.75,6813.75,6815
1776065340,6814.75,6816,6814.25,6815.75
1776065400,6816,6817,6815.75,6816.5
1776065460,6816.75,6817.25,6815.75,6816
1776065520,6815.75,6816.25,6815.25,6815.75
1776065580,6815.25,6815.5,6814.5,6814.75
1776065640,6814.5,6815,6814,6814.75
1776065700,6814.75,6814.75,6813,6814.25
1776065760,6814,6814.25,6813.25,6813.25
1776065820,6813.5,6813.5,6813,6813.5
1776065880,6813.25,6814.25,6813,6814
1776065940,6814.25,6815.25,6813.75,6814.5
1776066000,6814.5,6815.25,6814,6815.25
1776066060,6815.25,6815.5,6814.25,6814.5
1776066120,6814.25,6815,6814,6814.75
1776066180,6814.5,6814.75,6813.5,6814
1776066240,6814,6814.75,6814,6814.5
1776066300,6814.75,6815.25,6812.25,6812.75
1776066360,6812.5,6812.75,6810.75,6810.75
1776066420,6810.75,6812,6810.5,6812
1776066480,6812,6813.5,6811.75,6813.25
1776066540,6813.5,6813.75,6811.75,6811.75
1776066600,6812,6812,6810.75,6811.5
1776066660,6811.75,6812.5,6811,6812.5
1776066720,6812.75,6812.75,6811.25,6811.25
1776066780,6811.25,6811.25,6810.75,6811
1776066840,6811.25,6812.5,6811.25,6812
1776066900,6812,6812,6811.5,6811.75
1776066960,6811.5,6812.5,6811.5,6812
1776067020,6812,6812,6811.5,6811.5
1776067080,6811.5,6813,6811.5,6812.75
1776067140,6813,6813,6812,6812.5
1776067200,6812.25,6815,6812,6814.75
1776067260,6814.5,6815.5,6813.5,6815
1776067320,6815.25,6818.25,6814.25,6817.75
1776067380,6818.25,6819,6816.5,6816.75
1776067440,6817,6818.5,6816.25,6818
1776067500,6818,6818.75,6817.5,6818
1776067560,6818.25,6818.25,6815.75,6816.25
1776067620,6816.25,6817,6815.75,6816.5
1776067680,6816.25,6816.25,6813.75,6814.5
1776067740,6814.75,6815.5,6814.5,6815
1776067800,6815.5,6816.25,6814.5,6816
1776067860,6815.75,6816.75,6815,6815.5
1776067920,6815.75,6816.25,6814.5,6815
1776067980,6814.75,6816,6814.5,6815.75
1776068040,6815.75,6816.75,6815,6815.5
1776068100,6815.25,6815.75,6814.25,6814.75
1776068160,6814.5,6814.75,6813.75,6814.75
1776068220,6814.5,6815.5,6814.5,6815
1776068280,6815,6816.75,6815,6816.5
1776068340,6816.5,6817,6816,6816
1776068400,6816,6816,6815,6816
1776068460,6815.75,6817.25,6815.25,6817.25
1776068520,6817.5,6818.25,6816.75,6818.25
1776068580,6818,6818.25,6817.5,6817.75
1776068640,6817.5,6818.75,6817.5,6818
1776068700,6817.75,6819.5,6817.75,6819
1776068760,6819,6819.75,6818.5,6819.25
1776068820,6819,6819.5,6818.75,6819
1776068880,6819.5,6819.75,6818.5,6819
1776068940,6819.25,6819.5,6818.25,6818.25
1776069000,6818.25,6819,6817,6818.5
1776069060,6818.75,6819,6817.25,6817.75
1776069120,6817.5,6818,6816.5,6816.5
1776069180,6816.5,6816.75,6815.5,6816.5
1776069240,6816.5,6816.75,6815.5,6816.25
1776069300,6816.25,6817,6815,6815.25
1776069360,6815.25,6815.25,6812,6812.5
1776069420,6812.75,6814.25,6812.5,6813.75
1776069480,6813.75,6814.25,6813,6813.5
1776069540,6813.5,6813.5,6812,6812
1776069600,6812,6812.75,6810.75,6811.5
1776069660,6811.75,6812.25,6810,6812
1776069720,6812.25,6812.75,6811.25,6812
1776069780,6812,6813.75,6812,6813.75
1776069840,6813.5,6814.25,6812.75,6814
1776069900,6813.75,6814,6812,6812.5
1776069960,6812.25,6814,6812.25,6813.5
1776070020,6813.5,6815.5,6813,6815.25
1776070080,6815.25,6815.75,6814.25,6814.5
1776070140,6814.5,6815,6813.75,6814
1776070200,6814,6814.5,6813.25,6813.25
1776070260,6813,6813,6812.5,6812.5
1776070320,6812.5,6813.75,6812.25,6813.25
1776070380,6813.5,6814,6813.25,6813.25
1776070440,6813.25,6814.75,6813.25,6814.5
1776070500,6814.5,6815.25,6814.25,6814.75
1776070560,6814.5,6814.5,6813.75,6814.5
1776070620,6814.5,6815,6813.25,6813.5
1776070680,6813.5,6814,6813.25,6814
1776070740,6814,6814,6813,6813.5
1776070800,6813.25,6820,6813.25,6815.5
1776070860,6815.5,6817.25,6815.25,6816.5
1776070920,6816.5,6817,6816,6816.5
1776070980,6816.5,6818.75,6816.25,6817.5
1776071040,6817.5,6817.5,6815.75,6817.25
1776071100,6817.5,6818.75,6816.5,6817.75
1776071160,6817.5,6817.75,6816,6816.5
1776071220,6816.5,6817.75,6816.25,6817.75
1776071280,6817.75,6818.5,6817,6817.25
1776071340,6817.25,6817.25,6815.25,6815.5
1776071400,6815.5,6815.75,6814,6814.5
1776071460,6814.75,6814.75,6814,6814.25
1776071520,6814.25,6814.75,6814,6814
1776071580,6814,6814.5,6813.75,6814.25
1776071640,6814.25,6815,6814.25,6815
1776071700,6815,6815.75,6814.5,6814.75
1776071760,6814.5,6816.25,6814.5,6815.75
1776071820,6816,6816.75,6816,6816.5
1776071880,6816.5,6816.75,6816.25,6816.75
1776071940,6816.75,6817.75,6816.5,6817.75
1776072000,6817.5,6818.5,6817.25,6818
1776072060,6818,6818.5,6817.75,6818.25
1776072120,6817.75,6818.25,6817.5,6817.5
1776072180,6817.25,6818,6817,6817.75
1776072240,6817.5,6817.5,6816.75,6817.5
1776072300,6817.5,6817.5,6817,6817.25
1776072360,6817.25,6817.5,6817,6817.5
1776072420,6817.75,6819,6817.5,6818.25
1776072480,6818.5,6818.75,6816.75,6817.25
1776072540,6817.25,6817.5,6816.75,6817
1776072600,6817,6817.25,6816.5,6817
1776072660,6817,6818,6817,6817.5
1776072720,6817.25,6817.5,6816,6816.5
1776072780,6816.5,6816.75,6816.25,6816.5
1776072840,6816.25,6818.25,6815.75,6818
1776072900,6818,6819,6818,6818.5
1776072960,6818.5,6818.5,6817.5,6817.5
1776073020,6817.75,6818.25,6817.75,6817.75
1776073080,6817.5,6817.5,6816.25,6817
1776073140,6816.75,6816.75,6816.25,6816.75
1776073200,6816.5,6817.25,6816,6816.25
1776073260,6816.5,6816.75,6816,6816
1776073320,6816,6816.25,6814.25,6814.25
1776073380,6814.5,6814.75,6814,6814.75
1776073440,6814.75,6815.25,6814.75,6815
1776073500,6815,6815.5,6814.75,6815
1776073560,6815,6815,6813.5,6814
1776073620,6814,6814.25,6813.5,6813.75
1776073680,6814,6814.25,6813.5,6813.75
1776073740,6813.75,6813.75,6813.25,6813.5
1776073800,6813.5,6813.5,6812.25,6813.25
1776073860,6813.25,6814,6813.25,6814
1776073920,6814,6814,6813.25,6813.5
1776073980,6813.75,6814.25,6813.5,6814
1776074040,6814,6814,6813.5,6814
1776074100,6814,6814.75,6813.75,6814.75
1776074160,6814.75,6815.5,6814.75,6815
1776074220,6814.75,6814.75,6813,6813.5
1776074280,6813,6813.75,6812.75,6813.25
1776074340,6813.75,6813.75,6813.5,6813.5
1776074400,6813.75,6814.5,6813.75,6814
1776074460,6813.75,6814,6812.75,6814
1776074520,6814,6814.75,6814,6814
1776074580,6814,6814.25,6813.5,6813.75
1776074640,6813.75,6814.25,6813.5,6813.75
1776074700,6813.5,6813.75,6812.25,6812.75
1776074760,6812.5,6812.75,6812,6812.75
1776074820,6812.5,6813,6812,6812.75
1776074880,6813.25,6814,6813.25,6814
1776074940,6814,6814,6813.25,6813.5
1776075000,6813.5,6814,6812.75,6812.75
1776075060,6812.75,6814.5,6812.25,6813.5
1776075120,6813.25,6813.25,6812.5,6812.5
1776075180,6812.75,6813.5,6812.5,6813.5
1776075240,6813.25,6813.75,6813,6813.5
1776075300,6813.25,6813.5,6811.5,6811.5
1776075360,6811.5,6812,6811.25,6811.5
1776075420,6811.25,6812.5,6811.25,6812.25
1776075480,6812.5,6813.5,6812,6812.5
1776075540,6812.25,6813,6812,6812.75
1776075600,6812.5,6813.25,6812.5,6813
1776075660,6813.25,6813.75,6812.5,6812.5
1776075720,6812.75,6812.75,6811.5,6811.5
1776075780,6811.75,6812.5,6811.75,6812.25
1776075840,6812.25,6812.25,6811.75,6812.25
1776075900,6812.25,6812.25,6811.5,6811.75
1776075960,6812,6812.5,6812,6812.5
1776076020,6812.5,6812.75,6812.25,6812.5
1776076080,6812.25,6813.25,6812.25,6813
1776076140,6813,6813.75,6812.75,6813.75
1776076200,6813.75,6815,6813.75,6814.5
1776076260,6814.5,6814.5,6813,6813.25
1776076320,6813.25,6813.75,6813,6813.5
1776076380,6813.75,6813.75,6812.25,6813
1776076440,6813.25,6814,6813,6813.75
1776076500,6814,6814,6813.25,6813.25
1776076560,6813.25,6813.5,6812.5,6812.75
1776076620,6812.75,6813,6812.25,6812.5
1776076680,6812.5,6812.75,6812.5,6812.75
1776076740,6812.5,6812.5,6811.5,6812.5
1776076800,6812.5,6812.75,6812,6812.25
1776076860,6812,6812,6811,6811.25
1776076920,6811.25,6812,6811,6811.5
1776076980,6811.5,6812,6811.5,6811.75
1776077040,6811.75,6812.5,6811.5,6812.5
1776077100,6812.5,6812.5,6811.75,6812.5
1776077160,6812.5,6814.5,6812.5,6814
1776077220,6814,6815.5,6813.75,6814.5
1776077280,6814.75,6815,6814.5,6814.5
1776077340,6814.25,6814.5,6813.75,6814.25
1776077400,6814.25,6814.25,6813.25,6814
1776077460,6814.5,6814.75,6814,6814.75
1776077520,6815,6815.25,6814.25,6815
1776077580,6815.25,6815.5,6814.5,6815
1776077640,6814.75,6815,6814.25,6814.25
1776077700,6814.5,6815.5,6814.5,6815.5
1776077760,6815.5,6818.25,6815,6817.75
1776077820,6818,6818.5,6817.25,6818
1776077880,6817.5,6820,6817.25,6819
1776077940,6819,6821.5,6818.75,6821.25
1776078000,6821.5,6831.25,6821.5,6824.5
1776078060,6824.25,6825.25,6823.5,6823.75
1776078120,6824,6824,6822.75,6823.25
1776078180,6823.25,6825.75,6822.75,6825.25
1776078240,6824.75,6825.75,6824.25,6824.75
1776078300,6824.5,6825.25,6824,6824.75
1776078360,6825,6825,6824.25,6824.5
1776078420,6824.75,6824.75,6822.5,6822.5
1776078480,6822.5,6822.75,6822,6822
1776078540,6822.25,6822.25,6820.75,6821.25
1776078600,6821.25,6822,6821,6821.5
1776078660,6821.75,6821.75,6820.75,6821.25
1776078720,6821.25,6822,6820,6820.5
1776078780,6820.25,6821,6820.25,6820.5
1776078840,6820.5,6822,6820.5,6821.75
1776078900,6822,6822,6821.25,6821.75
1776078960,6821.5,6821.5,6820.5,6820.5
1776079020,6820.75,6821,6820.25,6820.5
1776079080,6820.5,6821,6820,6820.5
1776079140,6820.75,6821.75,6820.75,6821
1776079200,6820.75,6822,6820.75,6821.75
1776079260,6822,6822.5,6820.25,6820.75
1776079320,6820.75,6821,6820.25,6820.5
1776079380,6820.25,6821,6820,6820.75
1776079440,6820.75,6821.5,6815.5,6817.75
1776079500,6818,6818.5,6815.5,6817
1776079560,6816.75,6816.75,6815.25,6816
1776079620,6815.75,6816.25,6815,6815
1776079680,6815,6816,6814.5,6815.5
1776079740,6815.25,6816.25,6814.75,6815.5
1776079800,6815.5,6816.5,6814.75,6816.5
1776079860,6816.25,6816.5,6814.25,6814.5
1776079920,6814.25,6814.5,6813.25,6814
1776079980,6813.75,6814,6813,6813.5
1776080040,6813.25,6813.5,6812.25,6812.5
1776080100,6812.5,6813,6810.5,6810.5
1776080160,6810.75,6811.25,6808,6808
1776080220,6808.5,6809.5,6807.25,6809.5
1776080280,6809.5,6811,6809.5,6810.5
1776080340,6810.75,6811,6809.75,6809.75
1776080400,6809.75,6811.25,6809,6809.5
1776080460,6809.5,6809.75,6807.5,6808.5
1776080520,6808.5,6811.5,6808.25,6811
1776080580,6811,6811.75,6809.25,6809.25
1776080640,6809.25,6812,6808.75,6812
1776080700,6812,6813.75,6812,6812
1776080760,6812.25,6812.25,6807.5,6810.75
1776080820,6810.75,6811.75,6808.75,6809
1776080880,6809.25,6810.25,6808.75,6809.75
1776080940,6810,6810.5,6808.5,6808.5
1776081000,6808.5,6808.5,6804.75,6807.25
1776081060,6807.75,6808.5,6806.25,6807.75
1776081120,6808,6808.5,6806.5,6806.5
1776081180,6806.5,6807.75,6806,6806.5
1776081240,6806.75,6807,6805.5,6806
1776081300,6806,6806.25,6805,6805
1776081360,6805.25,6805.25,6804,6804.5
1776081420,6804.5,6807,6804.25,6806.5
1776081480,6806.5,6807.25,6806,6806.5
1776081540,6806.25,6806.5,6804.5,6804.75
1776081600,6805,6806,6803.5,6804
1776081660,6804.25,6804.25,6802.5,6803.5
1776081720,6803.5,6811,6802.5,6806.5
1776081780,6806.5,6808.25,6804.75,6805
1776081840,6805.25,6806.25,6802.5,6805.5
1776081900,6805.25,6808,6805.25,6807.25
1776081960,6807.25,6808.25,6806,6807.5
1776082020,6807.5,6808.5,6807.25,6808.5
1776082080,6808.25,6810.5,6808.25,6810
1776082140,6810,6810.5,6809,6809.5
1776082200,6809.5,6810.75,6809.25,6810.75
1776082260,6810.5,6811.75,6810.25,6811.75
1776082320,6811.5,6812,6810.25,6810.75
1776082380,6810.5,6811.5,6810.25,6811.25
1776082440,6811.25,6812,6810.5,6811.75
1776082500,6811.5,6812,6810.75,6811.25
1776082560,6811.25,6811.25,6810.25,6811
1776082620,6811,6812.25,6810.5,6811.75
1776082680,6811.75,6812,6811,6811.5
1776082740,6811.25,6811.75,6811,6811.25
1776082800,6811.5,6811.5,6810,6810
1776082860,6810,6811.25,6809.75,6810.5
1776082920,6811,6811.5,6810.5,6811
1776082980,6811.25,6811.25,6810.25,6810.75
1776083040,6810.5,6811,6809.75,6810.25
1776083100,6810.5,6811.5,6810.5,6811.25
1776083160,6811.25,6813,6811,6812
1776083220,6812,6812.5,6811.25,6812
1776083280,6812,6812,6811.25,6811.75
1776083340,6811.75,6812.5,6811,6812.5
1776083400,6812.5,6815.5,6812.5,6813.5
1776083460,6813.5,6813.5,6811.25,6812
1776083520,6812.25,6812.75,6811.75,6812.25
1776083580,6812.5,6815.5,6812.5,6814.25
1776083640,6814.25,6817.5,6814,6816
1776083700,6816,6816.25,6814,6814.75
1776083760,6814.75,6815.5,6814,6814
1776083820,6814,6814.5,6813.5,6814
1776083880,6814.25,6815,6814,6814.5
1776083940,6814.25,6814.75,6813.5,6814.75
1776084000,6814.75,6817.25,6814.75,6816.75
1776084060,6816.75,6817.25,6815,6816
1776084120,6815.75,6817,6815.5,6817
1776084180,6817,6817,6814.25,6815
1776084240,6815,6816.75,6814.5,6816.75
1776084300,6816.5,6819,6816.25,6818.5
